SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLT,AOD,STT_hour,STT_min,pas,num,route,DLY,DLY_RATE
2019,9,27,금,3,2,I1565,A,14,40,27460764.0,153832.5,I23,N,0.13351531244411916
2019,9,27,금,2,3,I1565,D,13,35,7298338.5,47523.5,I23,N,0.1455419093634524
2019,9,27,금,3,8,I1595,A,21,30,27460764.0,153832.5,I38,N,0.10859976903430268
2019,9,27,금,8,3,I1595,D,20,40,1962567.0,13083.0,I38,N,0.3188070660662088
2019,9,27,금,2,3,J1021,A,22,5,7298338.5,47523.5,J23,N,0.04098938440162434
2019,9,27,금,3,2,J1021,D,21,5,27460764.0,153832.5,J23,Y,0.7322244177285053
2019,9,27,금,3,1,J1234,A,14,30,27460764.0,153832.5,J13,N,0.09130488928745718
2019,9,27,금,1,3,J1234,D,13,20,20324878.5,120780.0,J13,N,0.16106020693638992
2019,9,27,금,1,3,J1255,A,19,25,20324878.5,120780.0,J13,N,0.09666087955197566
2019,9,27,금,3,1,J1255,D,18,15,27460764.0,153832.5,J13,Y,0.5289508545341267
2019,9,27,금,1,3,A1920,A,11,30,20324878.5,120780.0,A13,N,0.0378397481876724
2019,9,27,금,1,3,A1944,A,15,20,20324878.5,120780.0,A13,N,0.0808438376399176
2019,9,27,금,3,1,A1944,D,14,10,27460764.0,153832.5,A13,N,0.24066045322286472
2019,9,27,금,3,1,A1967,A,16,55,27460764.0,153832.5,A13,N,0.21371155298066
2019,9,27,금,1,3,A1967,D,15,45,20324878.5,120780.0,A13,N,0.4389617068391547
2019,9,27,금,1,3,B1028,A,14,20,20324878.5,120780.0,B13,N,0.10827987184545021
2019,9,27,금,3,1,B1028,D,13,10,27460764.0,153832.5,B13,N,0.3487456774262412
2019,9,27,금,3,2,B1113,A,15,55,27460764.0,153832.5,B23,N,0.1601906097283755
2019,9,27,금,2,3,B1113,D,15,0,7298338.5,47523.5,B23,N,0.49977787712318295
2019,9,27,금,1,3,F1202,A,9,15,20324878.5,120780.0,F13,N,0.025415062860889886
2019,9,27,금,3,1,F1202,D,8,10,27460764.0,153832.5,F13,N,0.12103435615910985
2019,9,27,금,3,1,F1229,A,19,45,27460764.0,153832.5,F13,N,0.08781561364568727
2019,9,27,금,1,3,F1229,D,18,35,20324878.5,120780.0,F13,N,0.12583371565882073
2019,9,27,금,6,3,F1704,A,19,45,2215820.0,13247.5,F36,N,0.10821011186494134
2019,9,27,금,3,6,F1704,D,18,45,27460764.0,153832.5,F36,N,0.15894729014303108
2019,9,27,금,3,1,H1113,A,12,30,27460764.0,153832.5,H13,N,0.09726761181838875
2019,9,27,금,1,3,H1113,D,11,35,20324878.5,120780.0,H13,N,0.19912026421999807
2019,9,27,금,3,2,H1513,A,16,30,27460764.0,153832.5,H23,N,0.2015118328165142
2019,9,27,금,3,6,H1801,A,12,20,27460764.0,153832.5,H36,N,0.03797883690094875
2019,9,27,금,6,3,H1801,D,11,15,2215820.0,13247.5,H36,N,0.33709617089804633
2019,9,27,금,3,1,I1321,A,15,55,27460764.0,153832.5,I13,N,0.03626218511610141
2019,9,27,금,1,3,I1321,D,14,40,20324878.5,120780.0,I13,N,0.10434575348583418
2019,9,27,금,1,3,I1340,A,22,0,20324878.5,120780.0,I13,N,0.020296426599021995
2019,9,27,금,3,1,I1340,D,20,45,27460764.0,153832.5,I13,N,0.2744497007580077
2019,9,27,금,3,2,J1004,A,8,5,27460764.0,153832.5,J23,N,0.06689871958403508
2019,9,27,금,2,3,J1004,D,7,5,7298338.5,47523.5,J23,N,0.07089946135243723
2019,9,27,금,1,3,J1203,A,7,50,20324878.5,120780.0,J13,N,0.019327654681896733
2019,9,27,금,3,1,J1203,D,6,40,27460764.0,153832.5,J13,N,0.0398426342076463
2019,9,27,금,1,3,J1235,A,16,20,20324878.5,120780.0,J13,N,0.05835104099243074
2019,9,27,금,3,1,J1235,D,15,10,27460764.0,153832.5,J13,Y,0.534362844225999
2019,9,27,금,3,1,J1236,A,14,50,27460764.0,153832.5,J13,N,0.10478427616723694
2019,9,27,금,1,3,J1236,D,13,40,20324878.5,120780.0,J13,N,0.4717696429105477
2019,9,27,금,1,3,A1900,A,7,40,20324878.5,120780.0,A13,N,0.012652527599002653
2019,9,27,금,3,1,A1920,D,10,20,27460764.0,153832.5,A13,N,0.2473719298528372
2019,9,27,금,1,3,A1970,A,18,10,20324878.5,120780.0,A13,N,0.099815047425418
2019,9,27,금,3,1,A1970,D,17,0,27460764.0,153832.5,A13,N,0.32480083375690605
2019,9,27,금,1,3,A1994,A,22,0,20324878.5,120780.0,A13,N,0.10954518110967468
2019,9,27,금,3,1,A1994,D,20,50,27460764.0,153832.5,A13,N,0.34014686560776025
2019,9,27,금,3,1,A1995,A,22,30,27460764.0,153832.5,A13,N,0.013065316899416082
2019,9,27,금,1,3,A1995,D,21,20,20324878.5,120780.0,A13,N,0.10764134711286204
2019,9,27,금,3,1,B1029,A,12,30,27460764.0,153832.5,B13,N,0.08109908842582125
2019,9,27,금,3,2,B1115,A,15,40,27460764.0,153832.5,B23,N,0.1335637778931268
2019,9,27,금,2,3,B1115,D,14,40,7298338.5,47523.5,B23,N,0.24753235554258743
2019,9,27,금,3,1,F1203,A,7,25,27460764.0,153832.5,F13,N,0.022741400898323542
2019,9,27,금,1,3,F1203,D,6,15,20324878.5,120780.0,F13,N,0.07769243134441672
2019,9,27,금,1,3,F1216,A,14,40,20324878.5,120780.0,F13,N,0.1556652301634173
2019,9,27,금,3,1,F1216,D,13,30,27460764.0,153832.5,F13,Y,0.7092573851807016
2019,9,27,금,1,3,F1230,A,21,35,20324878.5,120780.0,F13,N,0.05877801074897494
2019,9,27,금,3,1,F1230,D,20,25,27460764.0,153832.5,F13,N,0.18032939810113138
2019,9,27,금,3,6,F1705,A,21,40,27460764.0,153832.5,F36,N,0.08328008687527079
2019,9,27,금,6,3,F1705,D,20,40,2215820.0,13247.5,F36,N,0.13194097067649904
2019,9,27,금,1,3,H1114,A,13,15,20324878.5,120780.0,H13,N,0.04366656901675216
2019,9,27,금,3,1,H1114,D,12,5,27460764.0,153832.5,H13,N,0.20151918566365085
2019,9,27,금,3,1,H1127,A,19,25,27460764.0,153832.5,H13,N,0.20066313170802758
2019,9,27,금,1,3,H1127,D,18,15,20324878.5,120780.0,H13,N,0.31653615977966854
2019,9,27,금,2,3,H1513,D,15,30,7298338.5,47523.5,H23,N,0.3915435052642213
2019,9,27,금,6,3,H1802,A,10,45,2215820.0,13247.5,H36,N,0.03213863222083649
2019,9,27,금,3,6,H1802,D,9,35,27460764.0,153832.5,H36,N,0.14020714592713115
2019,9,27,금,3,1,I1323,A,16,10,27460764.0,153832.5,I13,N,0.07033292126868107
2019,9,27,금,3,6,I1551,A,8,35,27460764.0,153832.5,I36,N,0.03456363134111888
2019,9,27,금,6,3,I1551,D,7,25,2215820.0,13247.5,I36,N,0.06379812185482685
2019,9,27,금,2,3,I1566,A,18,25,7298338.5,47523.5,I23,N,0.07137616408718793
2019,9,27,금,3,2,I1566,D,17,25,27460764.0,153832.5,I23,N,0.38936801542106
2019,9,27,금,3,1,J1204,A,7,50,27460764.0,153832.5,J13,N,0.01886159362963903
2019,9,27,금,1,3,J1204,D,6,40,20324878.5,120780.0,J13,N,0.07258785713193583
2019,9,27,금,1,3,J1219,A,12,20,20324878.5,120780.0,J13,N,0.04067984858303907
2019,9,27,금,3,1,J1219,D,11,10,27460764.0,153832.5,J13,N,0.2279790525554711
2019,9,27,금,3,1,J1258,A,19,30,27460764.0,153832.5,J13,N,0.07060063915580232
2019,9,27,금,1,3,J1258,D,18,20,20324878.5,120780.0,J13,N,0.11008885959715348
2019,9,27,금,3,1,A1900,D,6,30,27460764.0,153832.5,A13,N,0.03484380167452083
2019,9,27,금,3,1,A1921,A,9,35,27460764.0,153832.5,A13,N,0.025544315173787354
2019,9,27,금,1,3,A1921,D,8,20,20324878.5,120780.0,A13,N,0.06175585139427232
2019,9,27,금,3,1,A1947,A,13,35,27460764.0,153832.5,A13,N,0.05636130588219429
2019,9,27,금,1,3,A1947,D,12,20,20324878.5,120780.0,A13,N,0.1465151569199628
2019,9,27,금,3,1,A1971,A,17,10,27460764.0,153832.5,A13,N,0.1597168988429832
2019,9,27,금,1,3,A1971,D,15,55,20324878.5,120780.0,A13,N,0.41798975714545034
2019,9,27,금,1,3,B1029,D,11,25,20324878.5,120780.0,B13,N,0.1093337130256607
2019,9,27,금,1,3,F1204,A,9,40,20324878.5,120780.0,F13,N,0.021662484332516083
2019,9,27,금,3,1,F1204,D,8,30,27460764.0,153832.5,F13,N,0.473401397698534
2019,9,27,금,3,1,F1217,A,14,25,27460764.0,153832.5,F13,N,0.39271005026038225
2019,9,27,금,1,3,F1217,D,13,15,20324878.5,120780.0,F13,N,0.43108733483121964
2019,9,27,금,3,1,H1115,A,13,35,27460764.0,153832.5,H13,N,0.0781944419584032
2019,9,27,금,1,3,H1115,D,12,15,20324878.5,120780.0,H13,N,0.4453128282437756
2019,9,27,금,1,3,H1128,A,22,0,20324878.5,120780.0,H13,N,0.13056065069652115
2019,9,27,금,3,1,H1128,D,20,50,27460764.0,153832.5,H13,Y,0.6766834830045092
2019,9,27,금,3,1,H1151,A,7,30,27460764.0,153832.5,H13,N,0.01815455975438471
2019,9,27,금,1,3,H1151,D,6,15,20324878.5,120780.0,H13,N,0.057379183477958486
2019,9,27,금,2,3,H1514,A,19,25,7298338.5,47523.5,H23,N,0.1615143849443642
2019,9,27,금,3,2,H1514,D,18,30,27460764.0,153832.5,H23,N,0.38022413126719085
2019,9,27,금,3,6,H1851,A,11,20,27460764.0,153832.5,H36,N,0.04901588157724398
2019,9,27,금,6,3,H1851,D,10,10,2215820.0,13247.5,H36,N,0.15352403434034237
2019,9,27,금,1,3,I1323,D,14,55,20324878.5,120780.0,I13,N,0.22121546947937076
2019,9,27,금,6,3,I1552,A,10,20,2215820.0,13247.5,I36,N,0.04953180064921952
2019,9,27,금,3,6,I1552,D,9,10,27460764.0,153832.5,I36,N,0.1816012660395327
2019,9,27,금,3,2,I1567,A,19,55,27460764.0,153832.5,I23,N,0.12680195823145227
2019,9,27,금,2,3,I1567,D,19,0,7298338.5,47523.5,I23,N,0.371534521048817
2019,9,27,금,2,3,J1005,A,10,0,7298338.5,47523.5,J23,N,0.04797404992690104
2019,9,27,금,3,2,J1005,D,9,0,27460764.0,153832.5,J23,N,0.21448165907186653
2019,9,27,금,1,3,J1205,A,8,10,20324878.5,120780.0,J13,N,0.01922775107449048
2019,9,27,금,3,1,J1205,D,7,0,27460764.0,153832.5,J13,N,0.037689676068981194
2019,9,27,금,3,1,J1220,A,12,15,27460764.0,153832.5,J13,N,0.041570806796224574
2019,9,27,금,1,3,J1220,D,11,5,20324878.5,120780.0,J13,N,0.1662015597281433
2019,9,27,금,3,1,J1238,A,15,0,27460764.0,153832.5,J13,N,0.052943477151395
2019,9,27,금,1,3,J1238,D,13,50,20324878.5,120780.0,J13,N,0.1350419884695209
2019,9,27,금,1,3,J1259,A,20,10,20324878.5,120780.0,J13,N,0.09115188773891736
2019,9,27,금,3,1,J1259,D,19,0,27460764.0,153832.5,J13,N,0.15696715138939452
2019,9,27,금,3,1,A1901,A,7,15,27460764.0,153832.5,A13,N,0.012768299652062736
2019,9,27,금,1,3,A1901,D,6,5,20324878.5,120780.0,A13,N,0.030900769151962663
2019,9,27,금,1,3,A1922,A,13,20,20324878.5,120780.0,A13,N,0.04149849549390995
2019,9,27,금,3,1,A1922,D,12,10,27460764.0,153832.5,A13,N,0.22412256728180371
2019,9,27,금,1,3,A1948,A,15,30,20324878.5,120780.0,A13,N,0.0524250828432146
2019,9,27,금,3,1,A1948,D,14,20,27460764.0,153832.5,A13,N,0.18397364989807272
2019,9,27,금,1,3,A1996,A,22,5,20324878.5,120780.0,A13,N,0.033259641160547734
2019,9,27,금,3,1,A1996,D,20,55,27460764.0,153832.5,A13,N,0.29316418210599543
2019,9,27,금,2,3,B1100,A,9,30,7298338.5,47523.5,B23,N,0.04250829866533597
2019,9,27,금,3,2,B1100,D,8,30,27460764.0,153832.5,B23,N,0.268951956316266
2019,9,27,금,3,1,F1205,A,7,55,27460764.0,153832.5,F13,N,0.02793431464261356
2019,9,27,금,1,3,F1205,D,6,50,20324878.5,120780.0,F13,N,0.06995444359148233
2019,9,27,금,1,3,F1218,A,15,55,20324878.5,120780.0,F13,N,0.058889423377022396
2019,9,27,금,3,1,F1218,D,14,45,27460764.0,153832.5,F13,N,0.22876769876379427
2019,9,27,금,3,1,F1231,A,20,35,27460764.0,153832.5,F13,N,0.10506405621877962
2019,9,27,금,1,3,F1231,D,19,25,20324878.5,120780.0,F13,N,0.24411563753403165
2019,9,27,금,6,3,F1706,A,22,25,2215820.0,13247.5,F36,N,0.14348241253087082
2019,9,27,금,3,6,F1706,D,21,15,27460764.0,153832.5,F36,N,0.4781103242511264
2019,9,27,금,1,3,H1116,A,14,35,20324878.5,120780.0,H13,N,0.10127524843846727
2019,9,27,금,3,1,H1116,D,13,25,27460764.0,153832.5,H13,Y,0.5633271262980769
2019,9,27,금,3,1,H1129,A,20,15,27460764.0,153832.5,H13,N,0.1245741498168478
2019,9,27,금,1,3,H1129,D,19,5,20324878.5,120780.0,H13,N,0.4868178052408318
2019,9,27,금,1,3,H1154,A,13,30,20324878.5,120780.0,H13,N,0.10759826281099327
2019,9,27,금,3,1,H1154,D,12,20,27460764.0,153832.5,H13,N,0.30606591200289507
2019,9,27,금,3,2,H1515,A,18,0,27460764.0,153832.5,H23,N,0.14352041950890204
2019,9,27,금,2,3,H1515,D,17,5,7298338.5,47523.5,H23,N,0.3571321968067163
2019,9,27,금,6,3,H1852,A,9,5,2215820.0,13247.5,H36,N,0.0640150595105221
2019,9,27,금,3,6,H1852,D,7,55,27460764.0,153832.5,H36,N,0.23631013496109327
2019,9,27,금,3,1,I1325,A,16,50,27460764.0,153832.5,I13,N,0.0977794756134135
2019,9,27,금,1,3,I1325,D,15,35,20324878.5,120780.0,I13,N,0.33884262234501933
2019,9,27,금,3,6,I1553,A,12,5,27460764.0,153832.5,I36,N,0.047247115263854
2019,9,27,금,2,3,I1568,A,20,0,7298338.5,47523.5,I23,N,0.20590970339875295
2019,9,27,금,3,2,I1568,D,19,5,27460764.0,153832.5,I23,Y,0.6995710341033299
2019,9,27,금,3,2,J1006,A,8,35,27460764.0,153832.5,J23,N,0.04360364435282732
2019,9,27,금,2,3,J1006,D,7,35,7298338.5,47523.5,J23,N,0.06670851659046842
2019,9,27,금,3,1,J1206,A,8,30,27460764.0,153832.5,J13,N,0.05472855892864841
2019,9,27,금,1,3,J1206,D,7,20,20324878.5,120780.0,J13,N,0.09639946652576468
2019,9,27,금,1,3,J1239,A,16,50,20324878.5,120780.0,J13,N,0.1489896359216243
2019,9,27,금,3,1,J1239,D,15,40,27460764.0,153832.5,J13,Y,0.7730010788229287
2019,9,27,금,3,1,J1260,A,20,0,27460764.0,153832.5,J13,N,0.07412573146471783
2019,9,27,금,1,3,J1260,D,18,50,20324878.5,120780.0,J13,N,0.2678232122902744
2019,9,27,금,1,3,A1902,A,7,50,20324878.5,120780.0,A13,N,0.00958560663153478
2019,9,27,금,3,1,A1902,D,6,40,27460764.0,153832.5,A13,N,0.014755393020005229
2019,9,27,금,1,3,A1924,A,13,45,20324878.5,120780.0,A13,N,0.07271473662753888
2019,9,27,금,3,1,A1924,D,12,35,27460764.0,153832.5,A13,N,0.14408741688719068
2019,9,27,금,1,3,A1950,A,17,0,20324878.5,120780.0,A13,N,0.04788878592223921
2019,9,27,금,3,1,A1950,D,15,50,27460764.0,153832.5,A13,N,0.4796499684334329
2019,9,27,금,1,3,A1972,A,18,50,20324878.5,120780.0,A13,N,0.168445166594569
2019,9,27,금,3,1,A1972,D,17,40,27460764.0,153832.5,A13,N,0.45469052609139415
2019,9,27,금,1,3,A1998,A,22,20,20324878.5,120780.0,A13,N,0.014270472389388866
2019,9,27,금,3,2,B1101,A,7,55,27460764.0,153832.5,B23,N,0.046497448361980734
2019,9,27,금,2,3,B1101,D,6,50,7298338.5,47523.5,B23,N,0.09989719189310256
2019,9,27,금,2,3,B1118,A,21,5,7298338.5,47523.5,B23,N,0.11359925726525767
2019,9,27,금,3,2,B1118,D,19,55,27460764.0,153832.5,B23,Y,0.6887602442952803
2019,9,27,금,3,2,B1183,A,12,45,27460764.0,153832.5,B23,N,0.037830037685011815
2019,9,27,금,2,3,B1183,D,11,45,7298338.5,47523.5,B23,N,0.07208693595153011
2019,9,27,금,3,1,F1219,A,15,45,27460764.0,153832.5,F13,N,0.08611812000762019
2019,9,27,금,1,3,F1219,D,14,35,20324878.5,120780.0,F13,N,0.4310144507026109
2019,9,27,금,1,3,F1232,A,22,25,20324878.5,120780.0,F13,N,0.01709979660384018
2019,9,27,금,3,1,F1232,D,21,15,27460764.0,153832.5,F13,Y,0.7153125567729482
2019,9,27,금,3,2,F1901,A,8,0,27460764.0,153832.5,F23,N,0.16648274610950564
2019,9,27,금,2,3,F1901,D,7,0,7298338.5,47523.5,F23,N,0.27421899130390853
2019,9,27,금,1,3,H1130,A,22,15,20324878.5,120780.0,H13,N,0.0479638682729419
2019,9,27,금,3,1,H1130,D,21,5,27460764.0,153832.5,H13,Y,0.6085719735888206
2019,9,27,금,3,1,H1155,A,16,40,27460764.0,153832.5,H13,N,0.061057547492764944
2019,9,27,금,2,3,H1516,A,21,5,7298338.5,47523.5,H23,N,0.08649963539458792
2019,9,27,금,3,2,H1516,D,20,5,27460764.0,153832.5,H23,N,0.41566012081960707
2019,9,27,금,3,6,H1853,A,20,35,27460764.0,153832.5,H36,N,0.06749016704236607
2019,9,27,금,6,3,H1853,D,19,25,2215820.0,13247.5,H36,N,0.21352488819492807
2019,9,27,금,1,3,I1326,A,16,40,20324878.5,120780.0,I13,N,0.05854901414102597
2019,9,27,금,3,1,I1326,D,15,30,27460764.0,153832.5,I13,Y,0.688599983137964
2019,9,27,금,6,3,I1553,D,10,55,2215820.0,13247.5,I36,N,0.2950274117586327
2019,9,27,금,6,3,I1582,A,10,40,2215820.0,13247.5,I36,N,0.07551590776256017
2019,9,27,금,3,6,I1582,D,9,30,27460764.0,153832.5,I36,N,0.21165235943289534
2019,9,27,금,2,3,J1007,A,13,0,7298338.5,47523.5,J23,N,0.07839962522436289
2019,9,27,금,3,2,J1007,D,12,0,27460764.0,153832.5,J23,N,0.37807178516187534
2019,9,27,금,1,3,J1221,A,12,50,20324878.5,120780.0,J13,N,0.04009335472783667
2019,9,27,금,3,1,J1221,D,11,40,27460764.0,153832.5,J13,N,0.16794533353888463
2019,9,27,금,3,1,J1222,A,12,35,27460764.0,153832.5,J13,N,0.06276024659871683
2019,9,27,금,1,3,J1222,D,11,25,20324878.5,120780.0,J13,N,0.13639467350457682
2019,9,27,금,1,3,J1241,A,17,10,20324878.5,120780.0,J13,N,0.06740433619522014
2019,9,27,금,3,1,J1241,D,16,0,27460764.0,153832.5,J13,N,0.1848438217960943
2019,9,27,금,3,1,A1903,A,7,35,27460764.0,153832.5,A13,N,0.009052087855929637
2019,9,27,금,1,3,A1903,D,6,25,20324878.5,120780.0,A13,N,0.02619025532290431
2019,9,27,금,3,1,A1925,A,9,40,27460764.0,153832.5,A13,N,0.033487921466377406
2019,9,27,금,3,1,A1951,A,15,10,27460764.0,153832.5,A13,N,0.061760980982889215
2019,9,27,금,1,3,A1951,D,14,0,20324878.5,120780.0,A13,N,0.3874845238475557
2019,9,27,금,3,1,A1973,A,19,0,27460764.0,153832.5,A13,N,0.09998481829502005
2019,9,27,금,1,3,A1973,D,17,50,20324878.5,120780.0,A13,N,0.3716235847595051
2019,9,27,금,3,1,A1998,D,21,10,27460764.0,153832.5,A13,Y,0.6944656509278498
2019,9,27,금,2,3,B1102,A,10,15,7298338.5,47523.5,B23,N,0.06918262314464696
2019,9,27,금,3,2,B1102,D,9,15,27460764.0,153832.5,B23,N,0.2825486259292063
2019,9,27,금,4,3,B1200,A,10,40,1993016.5,12843.5,B34,N,0.06807123692622324
2019,9,27,금,3,4,B1200,D,9,35,27460764.0,153832.5,B34,N,0.23827701556643632
2019,9,27,금,1,3,F1206,A,10,0,20324878.5,120780.0,F13,N,0.049398401707646374
2019,9,27,금,3,1,F1206,D,8,50,27460764.0,153832.5,F13,N,0.20684608961510162
2019,9,27,금,1,3,F1220,A,16,10,20324878.5,120780.0,F13,N,0.41576719623515856
2019,9,27,금,3,1,F1220,D,14,55,27460764.0,153832.5,F13,Y,0.8268020005436261
2019,9,27,금,3,1,F1233,A,20,55,27460764.0,153832.5,F13,N,0.14073025675925566
2019,9,27,금,1,3,F1233,D,19,45,20324878.5,120780.0,F13,N,0.492653607224886
2019,9,27,금,2,3,F1904,A,11,5,7298338.5,47523.5,F23,N,0.1911564730881051
2019,9,27,금,3,2,F1904,D,10,5,27460764.0,153832.5,F23,Y,0.6883686642399277
2019,9,27,금,3,1,H1117,A,13,50,27460764.0,153832.5,H13,N,0.10401431964094199
2019,9,27,금,1,3,H1117,D,12,40,20324878.5,120780.0,H13,N,0.2649676647303017
2019,9,27,금,3,1,H1133,A,20,45,27460764.0,153832.5,H13,N,0.0686140809623752
2019,9,27,금,1,3,H1133,D,19,35,20324878.5,120780.0,H13,N,0.23119631187434894
2019,9,27,금,1,3,H1155,D,15,25,20324878.5,120780.0,H13,N,0.24266481331098028
2019,9,27,금,6,3,H1854,A,18,45,2215820.0,13247.5,H36,N,0.07701759399479734
2019,9,27,금,3,6,H1854,D,17,20,27460764.0,153832.5,H36,N,0.2748641120968101
2019,9,27,금,1,3,I1328,A,18,0,20324878.5,120780.0,I13,N,0.08304001536840079
2019,9,27,금,3,1,I1328,D,16,45,27460764.0,153832.5,I13,Y,0.5282328323193356
2019,9,27,금,6,3,I1554,A,15,25,2215820.0,13247.5,I36,N,0.06356246602095385
2019,9,27,금,3,6,I1554,D,14,15,27460764.0,153832.5,I36,Y,0.593584875061407
2019,9,27,금,3,6,I1583,A,12,35,27460764.0,153832.5,I36,N,0.053516270835735485
2019,9,27,금,3,2,J1008,A,11,10,27460764.0,153832.5,J23,N,0.1434775718763903
2019,9,27,금,2,3,J1008,D,10,10,7298338.5,47523.5,J23,N,0.2763402630644721
2019,9,27,금,3,1,J1208,A,9,10,27460764.0,153832.5,J13,N,0.07609374467590783
2019,9,27,금,1,3,J1208,D,8,0,20324878.5,120780.0,J13,N,0.09329377700822411
2019,9,27,금,1,3,J1261,A,21,0,20324878.5,120780.0,J13,N,0.08601139927162024
2019,9,27,금,3,1,J1261,D,19,50,27460764.0,153832.5,J13,N,0.1817170287266477
2019,9,27,금,1,3,A1904,A,9,5,20324878.5,120780.0,A13,N,0.019270403948395895
2019,9,27,금,1,3,A1925,D,8,30,20324878.5,120780.0,A13,N,0.055820679538256875
2019,9,27,금,1,3,A1980,A,20,10,20324878.5,120780.0,A13,N,0.04071827609591961
2019,9,27,금,3,1,A1980,D,19,0,27460764.0,153832.5,A13,N,0.11340474804418248
2019,9,27,금,1,3,B1010,A,17,30,20324878.5,120780.0,B13,N,0.05763582444464585
2019,9,27,금,3,1,B1010,D,16,20,27460764.0,153832.5,B13,N,0.22222162589902955
2019,9,27,금,3,2,B1103,A,8,40,27460764.0,153832.5,B23,N,0.030763751834470804
2019,9,27,금,2,3,B1103,D,7,40,7298338.5,47523.5,B23,N,0.02902858528027906
2019,9,27,금,2,3,B1104,A,11,30,7298338.5,47523.5,B23,N,0.05770108000556248
2019,9,27,금,3,2,B1104,D,10,40,27460764.0,153832.5,B23,N,0.44617822015746783
2019,9,27,금,2,3,B1106,A,10,30,7298338.5,47523.5,B23,N,0.0508069707344493
2019,9,27,금,3,2,B1106,D,9,20,27460764.0,153832.5,B23,N,0.294869030793716
2019,9,27,금,3,2,B1133,A,8,55,27460764.0,153832.5,B23,N,0.03551283793035124
2019,9,27,금,2,3,B1133,D,7,55,7298338.5,47523.5,B23,N,0.07216759169546548
2019,9,27,금,3,4,B1201,A,8,30,27460764.0,153832.5,B34,N,0.09327446655074555
2019,9,27,금,4,3,B1201,D,7,30,1993016.5,12843.5,B34,N,0.10626436530935537
2019,9,27,금,3,1,F1207,A,9,20,27460764.0,153832.5,F13,N,0.056004794938809756
2019,9,27,금,1,3,F1207,D,8,10,20324878.5,120780.0,F13,N,0.049915730193080834
2019,9,27,금,1,3,F1252,A,16,45,20324878.5,120780.0,F13,N,0.13387218959066333
2019,9,27,금,3,1,F1252,D,15,35,27460764.0,153832.5,F13,N,0.30559141625170344
2019,9,27,금,3,1,H1101,A,7,35,27460764.0,153832.5,H13,N,0.02428185795999856
2019,9,27,금,1,3,H1101,D,6,25,20324878.5,120780.0,H13,N,0.061062051511812036
2019,9,27,금,1,3,H1118,A,15,10,20324878.5,120780.0,H13,N,0.08207813535290755
2019,9,27,금,3,1,H1118,D,14,0,27460764.0,153832.5,H13,N,0.33448757578669863
2019,9,27,금,1,3,H1158,A,22,20,20324878.5,120780.0,H13,N,0.020316456872901695
2019,9,27,금,3,1,H1158,D,21,10,27460764.0,153832.5,H13,Y,0.8432833461008035
2019,9,27,금,3,8,H1601,A,11,5,27460764.0,153832.5,H38,N,0.08917241436369978
2019,9,27,금,8,3,H1601,D,10,15,1962567.0,13083.0,H38,N,0.14471714668736704
2019,9,27,금,1,3,I1330,A,18,10,20324878.5,120780.0,I13,N,0.05210864439611781
2019,9,27,금,3,1,I1330,D,17,0,27460764.0,153832.5,I13,N,0.3186210284847958
2019,9,27,금,3,6,I1557,A,17,10,27460764.0,153832.5,I36,N,0.11808936067008068
2019,9,27,금,6,3,I1557,D,16,0,2215820.0,13247.5,I36,Y,0.5547520027751203
2019,9,27,금,6,3,I1583,D,11,25,2215820.0,13247.5,I36,N,0.11716159948133564
2019,9,27,금,2,3,J1009,A,17,50,7298338.5,47523.5,J23,N,0.05078792702769276
2019,9,27,금,3,2,J1009,D,16,50,27460764.0,153832.5,J23,N,0.2782847921536806
2019,9,27,금,3,1,J1210,A,9,40,27460764.0,153832.5,J13,N,0.034572835550690774
2019,9,27,금,1,3,J1210,D,8,30,20324878.5,120780.0,J13,N,0.12235591513778504
2019,9,27,금,1,3,J1243,A,17,20,20324878.5,120780.0,J13,N,0.05140545221155117
2019,9,27,금,3,1,J1243,D,16,10,27460764.0,153832.5,J13,N,0.26581182527722874
2019,9,27,금,3,1,J1262,A,20,20,27460764.0,153832.5,J13,N,0.12188253239606281
2019,9,27,금,1,3,J1262,D,19,10,20324878.5,120780.0,J13,N,0.2539718988969598
2019,9,27,금,3,9,A1199,A,16,50,27460764.0,153832.5,A39,N,0.09838145205122532
2019,9,27,금,9,3,A1199,D,16,0,590219.5,5008.0,A39,N,0.2005951710483112
2019,9,27,금,3,1,A1904,D,7,55,27460764.0,153832.5,A13,N,0.07395504051481754
2019,9,27,금,3,1,A1927,A,11,0,27460764.0,153832.5,A13,N,0.029058334468492587
2019,9,27,금,1,3,A1927,D,9,50,20324878.5,120780.0,A13,N,0.06025833404064018
2019,9,27,금,3,1,A1953,A,15,10,27460764.0,153832.5,A13,N,0.14575819792415984
2019,9,27,금,1,3,A1953,D,14,5,20324878.5,120780.0,A13,N,0.31227530746954396
2019,9,27,금,3,1,A1981,A,19,35,27460764.0,153832.5,A13,N,0.08381971000614169
2019,9,27,금,1,3,A1981,D,18,25,20324878.5,120780.0,A13,N,0.2529853630477132
2019,9,27,금,3,1,B1011,A,8,5,27460764.0,153832.5,B13,N,0.05164184799025448
2019,9,27,금,1,3,B1011,D,6,55,20324878.5,120780.0,B13,N,0.1022708835579687
2019,9,27,금,4,3,B1206,A,21,0,1993016.5,12843.5,B34,N,0.0791392144756857
2019,9,27,금,3,4,B1206,D,19,35,27460764.0,153832.5,B34,N,0.18984787087946164
